Date,TotalReturnsIndex
2009-08-12,2282.39
2009-08-13,2389.27
2009-08-14,2404.36
2009-08-17,2290.14
2009-08-18,2351.23
2009-08-19,2310.48
2009-08-20,2336.94
2009-08-21,2369.69
2009-08-24,2442.0
2009-08-25,2450.26
2009-08-26,2470.24
2009-08-27,2479.53
2009-08-28,2492.18
2009-08-31,2492.09
2009-09-01,2453.93
2009-09-02,2449.47
2009-09-03,2470.87
2009-09-04,2502.86
2009-09-07,2562.4
2009-09-08,2579.14
2009-09-09,2586.01
2009-09-10,2584.26
2009-09-11,2622.6
2009-09-14,2641.26
2009-09-15,2709.19
2009-09-16,2761.18
2009-09-17,2761.29
2009-09-18,2765.99
2009-09-22,2791.32
2009-09-23,2779.06
2009-09-24,2793.19
2009-09-25,2795.05
2009-09-29,2817.38
2009-09-30,2876.91
2009-10-01,2845.89
2009-10-05,2778.69
2009-10-06,2778.62
2009-10-07,2806.17
2009-10-08,2842.76
2009-10-09,2808.58
2009-10-12,2842.51
2009-10-14,2889.76
2009-10-15,2911.74
2009-10-16,2938.29
2009-10-17,2945.01
2009-10-20,2984.18
2009-10-21,2944.45
2009-10-22,2891.08
2009-10-23,2910.49
2009-10-26,2860.82
2009-10-27,2735.98
2009-10-28,2710.87
2009-10-29,2653.6
2009-10-30,2643.22
2009-11-03,2525.12
2009-11-04,2590.9
2009-11-05,2649.32
2009-11-06,2703.28
2009-11-09,2765.38
2009-11-10,2751.48
2009-11-11,2818.71
2009-11-12,2777.4
2009-11-13,2787.12
2009-11-16,2816.42
2009-11-17,2822.14
2009-11-18,2842.69
2009-11-19,2789.65
2009-11-20,2852.96
2009-11-23,2859.02
2009-11-24,2878.08
2009-11-25,2897.58
2009-11-26,2854.02
2009-11-27,2816.04
2009-11-30,2864.17
2009-12-01,2928.61
2009-12-02,2945.22
2009-12-03,2957.01
2009-12-04,2963.29
