Date,TotalReturnsIndex
2008-10-01,1977.72
2008-10-03,1918.64
2008-10-06,1783.39
2008-10-07,1742.56
2008-10-08,1656.16
2008-10-10,1519.5
2008-10-13,1571.57
2008-10-14,1609.86
2008-10-15,1533.79
2008-10-16,1515.94
2008-10-17,1475.59
2008-10-20,1452.41
2008-10-21,1483.31
2008-10-22,1452.27
2008-10-23,1401.6
2008-10-24,1284.81
2008-10-27,1219.92
2008-10-28,1308.4
2008-10-29,1295.62
2008-10-31,1335.12
2008-11-03,1394.75
2008-11-04,1427.1
2008-11-05,1398.17
2008-11-06,1365.03
2008-11-07,1375.0
2008-11-10,1411.27
2008-11-11,1367.85
2008-11-12,1346.32
2008-11-14,1325.94
2008-11-17,1292.39
2008-11-18,1258.66
2008-11-19,1235.18
2008-11-20,1197.46
2008-11-21,1197.21
2008-11-24,1191.3
2008-11-25,1180.04
2008-11-26,1174.93
2008-11-28,1173.94
2008-12-01,1161.56
2008-12-02,1142.87
2008-12-03,1149.43
2008-12-04,1174.66
2008-12-05,1171.42
2008-12-08,1175.06
2008-12-10,1190.17
2008-12-11,1210.27
2008-12-12,1236.63
2008-12-15,1277.59
2008-12-16,1320.42
2008-12-17,1276.44
2008-12-18,1293.9
2008-12-19,1300.7
2008-12-22,1291.43
2008-12-23,1255.6
2008-12-24,1242.14
2008-12-26,1230.97
2008-12-29,1243.82
2008-12-30,1269.99
2008-12-31,1283.77
2009-01-01,1320.18
2009-01-02,1343.36
2009-01-05,1364.64
2009-01-06,1366.9
2009-01-07,1272.5
2009-01-09,1237.08
2009-01-12,1218.02
2009-01-13,1200.61
2009-01-14,1218.49
2009-01-15,1195.96
2009-01-16,1200.32
2009-01-19,1212.41
2009-01-20,1204.52
2009-01-21,1178.09
2009-01-22,1158.04
2009-01-23,1143.45
2009-01-27,1150.15
2009-01-28,1158.66
2009-01-29,1159.58
2009-01-30,1172.09
2009-02-02,1154.2
2009-02-03,1149.56
2009-02-04,1147.8
2009-02-05,1137.51
2009-02-06,1153.95
2009-02-09,1170.26
2009-02-10,1174.85
2009-02-11,1182.14
2009-02-12,1184.85
2009-02-13,1197.34
2009-02-16,1166.25
2009-02-17,1142.14
2009-02-18,1137.86
2009-02-19,1134.36
2009-02-20,1115.7
2009-02-24,1098.38
2009-02-25,1101.37
2009-02-26,1101.94
2009-02-27,1096.74
2009-03-02,1078.92
2009-03-03,1067.34
2009-03-04,1063.01
2009-03-05,1045.33
2009-03-06,1043.36
2009-03-09,1026.81
2009-03-12,1031.01
2009-03-13,1051.16
2009-03-16,1075.49
2009-03-17,1079.01
2009-03-18,1099.42
2009-03-19,1112.75
2009-03-20,1111.34
2009-03-23,1138.7
2009-03-24,1131.14
2009-03-25,1138.23
2009-03-26,1148.8
2009-03-27,1172.08
2009-03-30,1162.89
2009-03-31,1183.49
2009-04-01,1214.02
2009-04-02,1247.32
2009-04-06,1284.27
2009-04-08,1333.35
2009-04-09,1354.35
2009-04-13,1398.24
2009-04-15,1467.21
2009-04-16,1398.27
2009-04-17,1407.83
2009-04-20,1432.09
2009-04-21,1440.22
2009-04-22,1414.43
2009-04-23,1423.82
2009-04-24,1447.11
2009-04-27,1435.19
2009-04-28,1388.2
2009-04-29,1406.36
2009-05-04,1450.66
2009-05-05,1480.22
2009-05-06,1478.49
2009-05-07,1518.19
2009-05-08,1514.56
2009-05-11,1489.58
2009-05-12,1506.57
2009-05-13,1501.06
2009-05-14,1505.4
2009-05-15,1515.44
2009-05-18,1644.41
2009-05-19,1693.08
2009-05-20,1844.84
2009-05-21,1888.71
2009-05-22,1949.14
2009-05-25,2034.61
2009-05-26,1964.5
2009-05-27,2036.5
2009-05-28,2030.99
2009-05-29,2089.5
2009-06-01,2156.49
2009-06-02,2187.01
2009-06-03,2228.76
2009-06-04,2269.66
2009-06-05,2249.31
2009-06-08,2126.51
2009-06-09,2166.15
2009-06-10,2175.72
2009-06-11,2163.33
2009-06-12,2113.6
2009-06-15,2069.0
2009-06-16,2106.9
2009-06-17,2024.5
2009-06-18,1950.49
2009-06-19,1972.8
2009-06-22,1962.68
2009-06-23,1963.27
2009-06-24,2006.64
2009-06-25,2005.69
2009-06-26,2042.87
2009-06-29,2073.98
2009-06-30,2021.41
2009-07-01,2026.62
2009-07-02,2039.75
2009-07-03,2049.55
2009-07-06,1964.45
2009-07-07,1955.14
2009-07-08,1887.71
2009-07-09,1887.04
2009-07-10,1855.96
2009-07-13,1802.29
2009-07-14,1875.16
2009-07-15,1959.04
2009-07-16,1972.49
2009-07-17,2017.73
2009-07-20,2070.53
2009-07-21,2069.4
2009-07-22,2053.56
2009-07-23,2106.73
2009-07-24,2142.74
2009-07-27,2169.92
2009-07-28,2201.85
2009-07-29,2172.92
2009-07-30,2191.25
2009-07-31,2199.94
2009-08-03,2226.01
2009-08-04,2229.27
2009-08-05,2246.44
2009-08-06,2212.27
2009-08-07,2167.09
2009-08-10,2134.76
2009-08-11,2149.82
2009-08-12,2158.52
2009-08-13,2242.92
2009-08-14,2243.74
2009-08-17,2175.26
2009-08-18,2214.7
2009-08-19,2205.3
2009-08-20,2224.03
2009-08-21,2256.24
2009-08-24,2317.57
2009-08-25,2339.86
2009-08-26,2385.9
2009-08-27,2397.19
2009-08-28,2421.6
2009-08-31,2435.3
2009-09-01,2399.22
2009-09-02,2391.91
2009-09-03,2398.66
2009-09-04,2423.48
2009-09-07,2485.08
2009-09-08,2483.71
2009-09-09,2485.75
2009-09-10,2473.25
2009-09-11,2461.05
2009-09-14,2461.83
2009-09-15,2498.19
2009-09-16,2518.49
2009-09-17,2516.88
2009-09-18,2531.19
2009-09-22,2551.46
2009-09-23,2513.48
2009-09-24,2522.11
2009-09-25,2548.08
2009-09-29,2559.84
2009-09-30,2586.26
2009-10-01,2575.54
2009-10-05,2525.51
2009-10-06,2511.2
2009-10-07,2524.97
2009-10-08,2533.42
2009-10-09,2515.76
2009-10-12,2541.96
2009-10-14,2589.46
2009-10-15,2607.68
2009-10-16,2623.9
2009-10-17,2647.06
2009-10-20,2647.54
2009-10-21,2641.94
2009-10-22,2589.98
2009-10-23,2600.99
2009-10-26,2561.32
2009-10-27,2459.57
2009-10-28,2449.64
2009-10-29,2419.68
2009-10-30,2408.96
2009-11-03,2304.01
2009-11-04,2354.51
2009-11-05,2393.91
2009-11-06,2449.54
2009-11-09,2493.2
2009-11-10,2488.45
2009-11-11,2534.95
2009-11-12,2524.19
2009-11-13,2534.97
2009-11-16,2561.25
2009-11-17,2563.07
2009-11-18,2577.1
2009-11-19,2539.8
2009-11-20,2560.96
2009-11-23,2576.16
2009-11-24,2582.94
2009-11-25,2584.12
2009-11-26,2559.25
2009-11-27,2502.88
2009-11-30,2554.53
2009-12-01,2607.25
2009-12-02,2630.04
2009-12-03,2649.45
